This is the Gotham Factory network traffic,,,,,,,,,,,,,,,,
timestamp,userid,id original,id.orig_p,id response,id.resp_p,protocol,service,duration in seconds,orig_bytes,resp_bytes,conn_state,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
1526772898.94067,C1I48439ErWWCyUW37,192.168.2.5,39610,31.162.62.5,22,tcp,ssh,2.473184,589,1159,SF,16,1429,17,2051,Malicious
1551396214.97978,CXtva833km0wKX9dvd,192.168.1.200,38260,191.194.228.174,23,tcp,-,1.919896,0,0,REJ,4,240,2,80,Malicious
1526838440.322,Cu3oTCkSZPsnKrzH6,192.168.2.5,44263,219.235.3.132,22,tcp,ssh,4.391918,589,1801,SF,13,1273,16,2641,Malicious
1526801153.93963,Cwi5859lKH7YpuW3i,192.168.2.5,49140,144.76.20.146,22,tcp,ssh,2.915239,589,1769,SF,15,1209,15,2373,Malicious
1526832913.30917,C4zCeR27PB6TbqizZ,192.168.2.5,33245,144.172.84.173,22,tcp,ssh,5.640774,589,1801,SF,13,1273,16,2641,Malicious
1526766942.6379,CLTP9Z10ezuh2YI0O6,192.168.2.5,36165,69.163.132.236,22,tcp,ssh,5.262154,589,2296,SF,15,1377,14,3032,Malicious
1526816376.98746,CfmuTs4NDl2PTmxol,192.168.2.5,50307,148.251.35.54,22,tcp,ssh,0.91165,589,1301,SF,15,1377,15,2089,Malicious
1551398973.90873,C1nasT64zN6LrdoL8,192.168.1.200,55566,211.197.241.235,23,tcp,-,1.380215,0,0,REJ,4,240,2,80,Malicious
1551404140.62255,C1FmqS1sLy9SY1qC1h,192.168.1.200,34898,120.234.212.206,23,tcp,-,3.543989,0,0,REJ,6,360,2,80,Malicious
1526772556.51026,CGA0Yb3gMgLkbO9J91,192.168.2.5,50968,31.217.212.25,22,tcp,ssh,2.004231,589,1348,SF,14,1325,14,2084,Malicious
1551382438.02383,CJvVrY2pBqJnlI9ajf,192.168.1.200,60138,97.113.184.97,23,tcp,-,0.198656,0,0,REJ,2,120,2,80,Malicious
1526804108.16018,CUgIg34x9NwkRC2SA2,192.168.2.5,53733,144.76.243.178,22,tcp,ssh,2.255326,589,2209,SF,13,1273,15,2997,Malicious
1526881818.05821,ChGtIq2JqfHDUvyXH3,192.168.2.5,54886,137.74.205.120,22,tcp,ssh,0.851866,589,1817,SF,13,1273,12,2449,Malicious
1551380355.78231,CA28492EJFDZJ5OlFg,192.168.1.200,36816,122.157.105.162,23,tcp,-,0.355776,0,0,REJ,2,120,2,80,Malicious
1526852073.43895,CI0VWd4MCFvVeRZCQ9,192.168.2.5,34221,51.254.57.165,22,tcp,ssh,2.639077,589,1801,SF,13,1273,15,2589,Malicious
1526879858.43306,CtCSdg1DPQdiu1Euw4,192.168.2.5,33097,137.118.99.28,22,tcp,ssh,4.753688,589,895,SF,14,1301,13,1639,Malicious
1526760001.3078,COCaIE1cHcQ6Zcymnf,192.168.2.5,42591,121.201.38.22,22,tcp,ssh,4.4086,589,1801,SF,15,1377,17,2693,Malicious
1526852432.99424,CmBJgl4qCjr6O3yfbe,192.168.2.5,53226,51.15.137.6,22,tcp,ssh,2.969435,589,2603,SF,16,1429,16,3443,Malicious
1526852172.78868,CjGAGnoptUZ3oxDUc,192.168.2.5,34371,51.254.57.165,22,tcp,ssh,1.898211,589,1801,SF,15,1377,15,2589,Malicious
1526808206.24347,C8QBBm4JHCd2KzsU4j,192.168.2.5,35635,182.140.141.229,22,tcp,ssh,5.027873,589,2603,SF,14,1325,17,3495,Malicious
1547083843.85646,C8yvPH3KojEEYdJSaj,192.168.1.194,56620,144.172.68.95,22,tcp,ssh,5.748476,1790,1776,SF,15,2578,15,2564,Malicious
1551390395.77471,CwRMy1474uUIkpW7uj,192.168.1.200,45056,154.222.169.193,23,tcp,-,1.375208,0,0,REJ,4,240,2,80,Malicious
1526832777.27744,CONbjN35AEjLcIyLpb,192.168.2.5,53319,144.48.6.29,22,tcp,ssh,7.696583,589,1745,SF,15,1377,15,2533,Malicious
1551381385.9428,CIkoGg4i73RdJXCB93,192.168.1.200,39704,130.158.138.118,23,tcp,-,0.170405,0,0,REJ,2,120,2,80,Malicious
1547091292.77303,CGW0kv44YGoKOL4Xch,192.168.1.194,51742,118.62.204.249,22,tcp,ssh,4.231838,2030,1406,SF,14,2766,13,2090,Malicious
1526883271.76961,ClXkOl1vtXqMIyLLU,192.168.2.5,42675,137.74.205.82,22,tcp,ssh,3.181961,589,1891,SF,15,1377,15,2679,Malicious
1526759752.01331,CQuF7v2gN9LrQzd8R8,192.168.2.5,44186,121.232.125.149,22,tcp,ssh,5.067646,589,1801,SF,15,1377,15,2589,Malicious
1526772915.70051,CCRuopC0CItaziI13,192.168.2.5,39635,31.162.62.5,22,tcp,ssh,3.411029,605,1167,SF,15,1357,17,2059,Malicious
1526758564.88253,CuWjiK1Ck0tRjNmFlj,192.168.2.5,50060,121.40.23.43,22,tcp,ssh,4.614508,589,1801,SF,13,1273,15,2589,Malicious
1551412167.13697,CJhvuUb85y3y3Sjhb,192.168.1.200,46040,114.159.211.183,23,tcp,-,3.424538,0,0,REJ,6,360,2,80,Malicious
1526867735.69014,CyJMRQ2oh6pz63PgVc,192.168.2.5,47862,204.85.2.160,22,tcp,ssh,4.601276,589,2603,SF,16,1429,16,3443,Malicious
1526765494.39444,COyDiF11smIJYeLeOl,192.168.2.5,41013,69.131.140.8,22,tcp,ssh,3.365438,589,1024,SF,14,1325,16,1864,Malicious
1526810412.88567,CU5Azn112Q6mURpt87,192.168.2.5,37400,182.72.70.168,22,tcp,ssh,15.352911,589,1745,SF,16,1249,17,2437,Malicious
1526810075.57188,CX2r832CgEBepylOZf,192.168.2.5,60741,182.61.142.247,22,tcp,ssh,5.018829,589,2603,SF,14,1325,16,3443,Malicious
1551400062.50313,CCU94f2nuT7558WYKi,192.168.1.200,48920,116.208.167.155,23,tcp,-,0.357552,0,0,REJ,2,120,2,80,Malicious
1526875089.03184,CK9xBSU45XZm0vvbb,192.168.2.5,51461,203.137.182.59,22,tcp,ssh,3.777279,589,2603,SF,14,1325,14,3339,Malicious
1551380400.502,CGcHyF4U952SXB7tQ5,192.168.1.200,43148,177.151.207.231,23,tcp,-,1.29827,0,0,REJ,2,120,2,80,Malicious
1526765602.20614,CNRqtc2VGCV9ASpWd6,192.168.2.5,41161,69.131.140.8,22,tcp,ssh,3.526478,589,1016,SF,15,1377,16,1856,Malicious
1551410580.42257,CeecUB3058sK4G9nTb,192.168.1.200,41422,23.29.97.128,23,tcp,-,0.116937,0,0,REJ,2,120,2,80,Malicious
1551409459.97826,CvQ00Ap55LzRSN621,192.168.1.200,59494,114.115.217.130,23,tcp,-,0.336056,0,0,REJ,2,120,2,80,Malicious
1526866330.28154,CUOnr73IB1nnblR0yl,192.168.2.5,58506,204.44.70.46,22,tcp,ssh,4.85615,589,1801,SF,15,1377,16,2641,Malicious
1551405718.58754,CtzjNE4d6RoEO9Fj29,192.168.1.200,55572,221.142.249.201,23,tcp,-,0.305082,0,0,REJ,2,120,2,80,Malicious
1551404288.78518,CrhT7R1DBPLg4XvY84,192.168.1.200,36436,60.91.111.158,23,tcp,-,0.280596,0,0,REJ,2,120,2,80,Malicious
1551395621.89141,COOjb53v8i8POCOqv2,192.168.1.200,38310,152.243.126.198,23,tcp,-,3.433782,0,0,REJ,6,360,2,80,Malicious
1551409448.76114,C1EzBR1wJA0O8XdwU2,192.168.1.200,36776,120.157.57.28,23,tcp,-,1.532395,0,0,REJ,4,240,2,80,Malicious
1526765921.11211,CtCQWv4wp2HFklR9Sg,192.168.2.5,60250,69.39.230.239,22,tcp,ssh,3.069022,589,1801,SF,15,1209,15,2413,Malicious
1551404252.60204,CvBDA34oUK4SKIryhb,192.168.1.200,36392,60.128.149.102,23,tcp,-,0.287337,0,0,REJ,2,120,2,80,Malicious
1526804203.13918,CDZpKM248w7BaqeE9h,192.168.2.5,53775,144.76.243.178,22,tcp,ssh,3.149978,589,2209,SF,13,1273,15,2997,Malicious
1526880636.58162,CC58S32EcGjrsxCJB1,192.168.2.5,33391,137.205.232.143,22,tcp,ssh,3.312707,589,2241,SF,15,1377,14,2977,Malicious
1526810575.97286,CwHmzf1cpBHmIhgNWc,192.168.2.5,37661,182.72.70.168,22,tcp,ssh,15.554524,589,1745,SF,16,1249,16,2397,Malicious
1551397389.04778,CSZcyh1DBqpwWpRvSi,192.168.1.200,49344,145.226.205.223,23,tcp,-,3.174668,0,0,RSTOS0,8,440,2,80,Malicious
1526866074.63103,Cuwp5FgKsaGk8LPvi,192.168.2.5,58174,204.44.70.46,22,tcp,ssh,8.975534,589,1801,SF,15,1385,16,2649,Malicious
1551386182.74455,C9G4cCQzqstIZMkmd,192.168.1.200,46818,187.120.203.144,23,tcp,-,46.621042,25,240,RSTO,42,2250,36,2368,Malicious
1526804091.31742,CUxj9V2Uyoea97Mqpc,192.168.2.5,53716,144.76.243.178,22,tcp,ssh,3.352707,589,2209,SF,15,1377,15,2997,Malicious
1526840238.93763,CsYmHw1UjVDIVcQH41,192.168.2.5,38410,219.166.145.165,22,tcp,ssh,5.222427,589,1434,SF,14,1333,13,2118,Malicious
1526875902.4996,C5mt4y3c8Jhyaxv9od,192.168.2.5,56256,203.44.30.106,22,tcp,ssh,4.912487,589,1250,SF,15,1377,13,1934,Malicious
1526831386.0108,CGT2b03JMdB0UuUGai,192.168.2.5,60522,144.76.228.131,22,tcp,ssh,0.366581,589,2241,SF,13,1273,13,2925,Malicious
1526803766.73126,CT2JvDqFdh1qiTa2c,192.168.2.5,37519,144.21.90.11,22,tcp,ssh,0.588901,589,1801,SF,13,1273,13,2485,Malicious
1526867799.4274,CS7Llo3sYdCX0dM0l8,192.168.2.5,38623,204.44.75.64,22,tcp,ssh,4.706315,589,2225,SF,13,1273,15,3013,Malicious
1551391693.35432,CXSzaA13V4Q0G0dhv,192.168.1.200,52696,154.80.84.113,23,tcp,-,0.166149,0,0,REJ,2,120,2,80,Malicious
1551390126.14611,Cm21yW1OlIMxFPmG67,192.168.1.200,41218,112.126.91.46,23,tcp,-,0.435779,0,0,REJ,2,120,2,80,Malicious
1526838510.15707,C1mjpY1BDfk8mmfyPe,192.168.2.5,44352,219.235.3.132,22,tcp,ssh,4.763703,589,1801,SF,13,1273,16,2641,Malicious
1526804220.74431,C3DwPG3nVctqRj5gm4,192.168.2.5,53783,144.76.243.178,22,tcp,ssh,2.977398,589,2209,SF,14,1393,16,3061,Malicious
1547074100.09557,CLXJi31gjfcOEaxLza,192.168.1.194,34446,212.31.237.156,22,tcp,-,1.635098,2310,2267,SF,18,2154,17,2947,Malicious
1551402409.50458,C4ZSSGgeMF4tw3J1,192.168.1.200,46202,60.105.127.102,23,tcp,-,1.357472,0,0,REJ,4,240,2,80,Malicious
1551391272.06746,C3TV0jEoob8OHjvB5,192.168.1.200,38964,211.248.155.196,23,tcp,-,1.381195,0,0,REJ,4,240,2,80,Malicious
1551382914.82396,CXMF7H1dz8JNIux0Kj,192.168.1.200,42548,107.187.233.196,23,tcp,-,0.186163,0,0,REJ,2,120,2,80,Malicious
1547078384.84968,CXgNuD2nBPBmiwCIf,192.168.1.194,48108,103.234.112.208,22,tcp,ssh,4.920476,1726,1712,SF,15,2514,14,2448,Malicious
1526773333.74628,CNvl2W2ERXrhHCrexd,192.168.2.5,33162,31.28.24.215,22,tcp,ssh,1.001114,589,1801,SF,13,1273,15,2589,Malicious
1526866908.137,Ce85bj1d8NBcR5AOj7,192.168.2.5,38062,204.188.253.197,22,tcp,ssh,4.434186,589,1801,SF,16,1573,15,2601,Malicious
1526866888.00291,CAeUNw23huDHgmBHWk,192.168.2.5,38036,204.188.253.197,22,tcp,ssh,4.411884,589,1801,SF,15,1377,15,2589,Malicious
1526823030.70421,CnBZVi2DJofIclM0X9,192.168.2.5,40994,196.201.239.86,22,tcp,-,1.102245,21,991,SF,6,341,5,1259,Malicious
1526846327.18719,CgtWQJ24YqBECeGLDd,192.168.2.5,55124,191.239.60.163,22,tcp,ssh,6.042676,589,2574,SF,14,1325,15,3362,Malicious
1526810571.83391,CuAf731ktY2HH3LSRb,192.168.2.5,57283,182.218.135.183,22,tcp,ssh,5.757439,589,1159,SF,15,1341,17,2051,Malicious
1526765149.85798,CaJqIm13uGlR1MOVF3,192.168.2.5,55470,69.156.162.142,22,tcp,ssh,1.62932,589,1094,SF,14,1169,17,1798,Malicious
1547077948.15305,CSo6JaVLB0AxZ6gj7,192.168.1.194,48174,67.254.56.170,22,tcp,ssh,36.616598,2914,1362,SF,18,3858,15,2150,Malicious
1526759842.58846,Cyatpn4qX6pg08NfFj,192.168.2.5,42383,121.201.38.22,22,tcp,ssh,4.143083,589,1801,SF,13,1273,16,2641,Malicious
1551391719.35592,CIGoEH1kwvHcPtDzz4,192.168.1.200,35354,60.125.106.174,23,tcp,-,0.288338,0,0,REJ,2,120,2,80,Malicious
1526881788.2318,CHG8f2XhdZz4HAq05,192.168.2.5,54831,137.74.205.120,22,tcp,ssh,1.669882,605,1817,SF,15,1393,12,2449,Malicious
1526772354.39419,Ct4BJ7fglTDHjRDy9,192.168.2.5,49087,31.3.184.139,22,tcp,ssh,2.811268,589,1348,SF,15,1377,18,2304,Malicious
1526851683.8302,CdqYFp3YU1M8Hbz9Hh,192.168.2.5,35192,51.254.203.244,22,tcp,ssh,2.814368,589,2599,SF,14,1325,16,3439,Malicious
1526831394.22743,CopZn12ydQBrrXttz6,192.168.2.5,60554,144.76.228.131,22,tcp,ssh,0.342966,589,2241,SF,13,1273,13,2925,Malicious
1551390943.18451,CvWrbc4v4h3I97oLs6,192.168.1.200,42886,175.199.240.219,23,tcp,-,3.459032,0,0,REJ,6,360,2,80,Malicious
1547076060.42069,CC4xJy2a0gdmgmnV6a,192.168.1.194,41970,68.169.37.5,22,tcp,ssh,4.935421,2146,2109,SF,16,2986,15,2897,Malicious
1551407785.49083,CZexRif9WLSzQ4vSi,192.168.1.200,49336,192.104.134.85,23,tcp,-,63.420215,28,133,RSTO,58,3076,44,2618,Malicious
1551380903.54766,CIJEh22fJLr4ZAmXAk,192.168.1.200,50780,220.80.171.161,23,tcp,-,3.401568,0,0,REJ,6,360,2,80,Malicious
1551406160.35807,ClB3Vl1ByIQtQieT4l,192.168.1.200,43318,125.139.33.103,23,tcp,-,1.342232,0,0,REJ,4,240,2,80,Malicious
1551382330.42385,CkPFde4oUAL6IM8I69,192.168.1.200,56216,198.180.198.130,23,tcp,-,135.839914,0,0,S2,18,760,2,104,Malicious
1551407684.74307,C9kuQc29JQei14zE8l,192.168.1.200,41920,126.109.33.100,23,tcp,-,0.298336,0,0,REJ,2,120,2,80,Malicious
1526802912.00618,CkiXn32vMct0RMwGsc,192.168.2.5,44459,144.22.77.58,22,tcp,ssh,3.602233,589,1801,SF,15,1377,13,2485,Malicious
1551378452.66606,Cin4ln4maBJuxkIhKi,192.168.1.200,60570,191.131.139.122,23,tcp,-,1.14786,0,0,REJ,2,120,2,80,Malicious
1526854404.17538,CyP0wx2Zt09Y9z7zqc,192.168.2.5,38462,51.254.123.104,22,tcp,ssh,3.770881,589,2603,SF,16,1565,17,3519,Malicious
1526759699.46901,CBFxfq6EtFFSreSdb,192.168.2.5,44118,121.232.125.149,22,tcp,ssh,5.475973,589,1801,SF,13,1273,15,2589,Malicious
1526822279.22729,CqIeH04QW7lBKqaOo5,192.168.2.5,49633,196.192.15.94,22,tcp,ssh,3.306202,589,1340,SF,13,1273,12,1976,Malicious
1526880540.27303,CIcH932e5SP7SQ7PD9,192.168.2.5,33257,137.205.232.143,22,tcp,ssh,2.944674,589,2241,SF,13,1273,15,3029,Malicious
1551399797.80546,CxfR3J1lzfWiFLWsQk,192.168.1.200,35494,84.94.111.188,23,tcp,-,0.105951,0,0,REJ,2,120,2,80,Malicious
1526810337.95144,CnAlcD4vSDgmaRecxb,192.168.2.5,58743,182.54.195.83,22,tcp,ssh,5.433236,589,1115,SF,14,1325,15,1903,Malicious
1551397259.62202,C8ocZM2XP83X69xMVl,192.168.1.200,55886,161.202.126.116,23,tcp,-,0.238867,0,0,REJ,2,120,2,80,Malicious
1547074715.98081,CryaQY39WXenRzk9i1,192.168.1.194,41132,35.205.101.78,22,tcp,-,0.424759,1642,1859,SF,13,894,11,2439,Malicious
1551395771.60898,CzLiAH1Pi8WkU6BKQg,192.168.1.200,53654,50.81.140.127,23,tcp,-,0.173157,0,0,REJ,2,120,2,80,Malicious
1551400010.72397,C8F2FhEGV3rUVibCd,192.168.1.200,56990,126.77.154.68,23,tcp,-,1.35674,0,0,REJ,4,240,2,80,Malicious
1526840295.77689,CSTqZS3MwCSTWvdURc,192.168.2.5,38427,219.166.145.165,22,tcp,ssh,5.014631,589,1434,SF,13,1273,12,2066,Malicious
1526854316.87885,CAZ5Kv43srzb3WQHHb,192.168.2.5,38338,51.254.123.104,22,tcp,ssh,3.595117,589,2603,SF,16,1429,16,3443,Malicious
1526847394.94168,CXAIs82qnVlh087Rl7,192.168.2.5,34957,191.236.41.18,22,tcp,ssh,3.914079,589,2581,SF,14,1325,16,3421,Malicious
1526832720.37318,CXuxTcPZLYo4ou7f,192.168.2.5,53234,144.48.6.29,22,tcp,ssh,5.318188,589,1745,SF,15,1377,15,2533,Malicious
1526847348.60769,CrDPi1wHtgWHOBbMe,192.168.2.5,34941,191.236.41.18,22,tcp,ssh,3.581324,589,2581,SF,16,1429,16,3421,Malicious
1551380105.99672,CFheba1MMSyWMrdkLb,192.168.1.200,51674,92.29.71.122,23,tcp,-,41.413097,19,36,RSTO,50,2120,40,1680,Malicious
1551389528.3114,ComQ8I2QcTwOlXRXe8,192.168.1.200,38864,46.140.96.105,23,tcp,-,0.062468,0,0,REJ,2,120,2,80,Malicious
1526883274.91835,C793eQ33wGj7dnSGS2,192.168.2.5,42679,137.74.205.82,22,tcp,ssh,3.125233,589,1891,SF,16,1429,16,2743,Malicious
1526810183.29688,Cqm6tH2zIqynMc0PR6,192.168.2.5,60896,182.61.142.247,22,tcp,ssh,6.136721,589,2603,SF,17,1481,16,3455,Malicious
1551398560.30038,CJ4Sfw2W0smq0nXXX6,192.168.1.200,59018,192.151.255.171,23,tcp,-,1.4097,0,0,REJ,4,240,2,80,Malicious
1526846675.53152,Cm7Mkb1oYR8PLFrnl1,192.168.2.5,56495,191.190.223.130,22,tcp,ssh,4.833737,589,2940,SF,16,1429,17,3832,Malicious
1551391361.30191,ClUGPNAFWiDkIw0we,192.168.1.200,46808,77.76.33.50,23,tcp,-,0.067215,0,0,REJ,2,120,2,80,Malicious
1526772512.64813,CDJJyR3UCbWvp23uMa,192.168.2.5,53499,31.145.9.194,22,tcp,ssh,1.487487,537,1135,SF,13,1077,16,1779,Malicious
1526772534.30373,CBfgJz3zsAQjqJnMF2,192.168.2.5,50911,31.217.212.25,22,tcp,ssh,2.555769,589,1348,SF,14,1325,15,2148,Malicious
1551412504.18219,CzMdXa37asn9SLmpc1,192.168.1.200,43046,190.131.99.116,23,tcp,-,0.237866,0,0,REJ,2,120,2,80,Malicious
1526802747.89286,CmouMOsrrdg8ZFaIg,192.168.2.5,44227,144.22.77.58,22,tcp,ssh,4.062669,589,1801,SF,15,1377,13,2485,Malicious
1526765455.50886,CX02IHQ4VFLIVdVD7,192.168.2.5,40959,69.131.140.8,22,tcp,ssh,4.040039,589,1016,SF,14,1325,16,1856,Malicious
1551390806.26578,Cw5T0s2PMWA86Zxp18,192.168.1.200,58132,192.185.138.149,23,tcp,-,3.301877,0,0,REJ,6,360,2,80,Malicious
1551402848.16413,COxr7u2TEyG2qttz7l,192.168.1.200,52924,110.156.157.77,23,tcp,-,1.441176,0,0,REJ,4,240,2,80,Malicious
1526808514.38758,Cb0GSC1S1kwDCwtd1e,192.168.2.5,45634,182.129.240.170,22,tcp,ssh,5.061664,589,887,SF,14,1301,13,1571,Malicious
1551378535.61104,CtSHmc2DJXs6MaEtKi,192.168.1.200,43452,81.102.129.101,23,tcp,-,3.197933,0,0,REJ,6,360,2,80,Malicious
1526882486.17992,C6XaC32VoGM3SC6En3,192.168.2.5,57256,137.74.114.140,22,tcp,ssh,2.391069,589,1801,SF,15,1377,15,2589,Malicious
1526852092.94255,CWQ5BW1Z6iQYAqMASg,192.168.2.5,34251,51.254.57.165,22,tcp,ssh,2.201712,589,1801,SF,15,1377,15,2589,Malicious
1526802932.41788,CM8kpl1rFQ6yEgpqje,192.168.2.5,51330,144.202.50.228,22,tcp,ssh,3.790527,589,1801,SF,13,1273,15,2589,Malicious
1526811058.12612,C3wTe01j7VItHXOQZd,192.168.2.5,60445,182.254.242.24,22,tcp,ssh,3.85439,589,1801,SF,16,1497,15,2601,Malicious
1526802610.52614,CyWPp6Cc7sEL8Qp46,192.168.2.5,54952,144.76.225.231,22,tcp,ssh,2.988857,589,1769,SF,15,1377,15,2557,Malicious
1547071158.85144,Ckr5JN1d7CslPLznd,192.168.1.194,37268,95.241.182.60,22,tcp,ssh,0.794797,1790,2069,SF,15,2578,13,2753,Malicious
1526847524.40253,CEaa2k2uVdEtiRhM9,192.168.2.5,35001,191.236.41.18,22,tcp,ssh,4.936436,589,2581,SF,16,1429,16,3421,Malicious
1547086022.8354,CuLWvK2fBAHwKedG44,192.168.1.194,48232,83.16.237.106,22,tcp,-,0.250607,1178,589,SF,7,1550,6,909,Malicious
1526831165.46747,CAAkE04R82tZ04YsNe,192.168.2.5,34133,144.76.109.194,22,tcp,-,0.095054,21,815,SF,6,341,5,1083,Malicious
1551382538.55531,CbKQtH2ByAk5Ps33ke,192.168.1.200,59888,60.90.58.60,23,tcp,-,3.446811,0,0,REJ,6,360,2,80,Malicious
1551395300.29438,CdsWRE3azQqKih2z87,192.168.1.200,60300,192.183.117.97,23,tcp,-,45.669245,22,109,RSTO,58,2488,36,1666,Malicious
1547072969.85529,CMiItA3ulATquyXPPh,192.168.1.194,34664,50.63.208.204,22,tcp,-,0.529942,1474,797,SF,7,1846,6,1117,Malicious
1526838323.16891,CQ5nM2gxy3zXin674,192.168.2.5,44116,219.235.3.132,22,tcp,ssh,6.904044,589,1801,SF,13,1273,16,2641,Malicious
1551382171.1688,C5kGGUfRJS2GpbJM1,192.168.1.200,44864,153.254.158.226,23,tcp,-,274.614856,0,0,S1,20,840,2,88,Malicious
1526800881.70874,CydDrC2wFHyngi41s,192.168.2.5,57278,144.202.99.195,22,tcp,ssh,4.140725,589,2209,SF,13,1273,15,2997,Malicious
1526772896.48419,CnnNTE1M9E8HoSDpca,192.168.2.5,39606,31.162.62.5,22,tcp,ssh,2.590995,589,1159,SF,14,1325,17,2051,Malicious
1526802759.22272,CKjEwvjOH2S59ads3,192.168.2.5,44243,144.22.77.58,22,tcp,ssh,2.813142,589,1801,SF,15,1377,13,2485,Malicious
1526846764.50079,CFmCFA2wIsvlV1KkGk,192.168.2.5,51715,191.102.136.68,22,tcp,ssh,4.24089,605,2241,SF,15,1493,16,3093,Malicious
1526794216.20972,CgPSkt40tKukJdBqe,192.168.2.5,40893,161.246.34.147,22,tcp,ssh,5.78385,589,2603,SF,14,1325,17,3495,Malicious
1526810439.29832,CAsEPS2IGdpmDt21ta,192.168.2.5,37442,182.72.70.168,22,tcp,ssh,16.046689,589,1745,SF,15,1209,16,2397,Malicious
1526772339.78634,CusS1GQ1GRFqHILo,192.168.2.5,49065,31.3.184.139,22,tcp,ssh,2.813027,589,1348,SF,15,1377,18,2304,Malicious
1526866027.81687,C7YcTjaG6fcFQ6Bv5,192.168.2.5,58112,204.44.70.46,22,tcp,ssh,5.340695,589,1801,SF,13,1273,16,2641,Malicious
1526830362.44596,CpcvqY1YRAUcfQkq74,192.168.2.5,47364,144.217.86.0,22,tcp,ssh,4.095931,589,2600,SF,16,1429,16,3440,Malicious
1526883467.4279,CoMen62QmNDs12PuOk,192.168.2.5,42783,137.74.205.82,22,tcp,ssh,1.946013,589,1891,SF,15,1377,15,2679,Malicious
1551409705.66698,C1f3dKfYj3ImwKrW,192.168.1.200,44788,94.101.82.61,23,tcp,-,1.133856,0,0,REJ,4,240,2,80,Malicious
1526809011.29483,CDXtBc3SVp77Z3seZe,192.168.2.5,34065,182.75.45.134,22,tcp,ssh,4.671384,589,1162,SF,15,1377,17,2054,Malicious
1526759675.05285,Cysm9l3VaPjvIpTDsl,192.168.2.5,44086,121.232.125.149,22,tcp,ssh,5.409068,589,1801,SF,13,1273,15,2589,Malicious
1526852375.76927,CTNwqy2PIbxQA61w4a,192.168.2.5,35020,51.144.1.7,22,tcp,ssh,2.020262,589,2583,SF,14,1325,16,3423,Malicious
1526880534.27175,C3SoC4izT12AxByZ6,192.168.2.5,33248,137.205.232.143,22,tcp,ssh,3.119433,589,2241,SF,14,1409,15,3041,Malicious
1526872997.48813,C78kd81ojxyPcxPbRe,192.168.2.5,49151,203.242.197.223,22,tcp,ssh,9.642173,589,2241,SF,15,1377,16,3081,Malicious
1551407755.97561,C4gqUq1AylqhQ5F8z6,192.168.1.200,54246,60.149.74.194,23,tcp,-,1.279023,0,0,REJ,4,240,2,80,Malicious
1551396982.0507,C8y9iz3sCN0qCRmxM8,192.168.1.200,32904,80.181.109.81,23,tcp,-,1.082127,0,0,REJ,4,240,2,80,Malicious
1526853728.06612,Cj5F9w2jiMnmbx3rF2,192.168.2.5,44141,51.15.2.81,22,tcp,ssh,3.142669,589,2600,SF,14,1325,16,3440,Malicious
1547067087.72004,CPSWYq2URUHYpAEny2,192.168.1.194,45632,35.183.134.239,22,tcp,ssh,1.996864,1642,1761,SF,14,2378,14,2497,Malicious
1526852026.81254,CpDFqX11nVo7PwNpj8,192.168.2.5,34153,51.254.57.165,22,tcp,ssh,2.78757,589,1801,SF,15,1377,15,2589,Malicious
1526802744.47967,CvuusR2S6sfDSPCev7,192.168.2.5,44223,144.22.77.58,22,tcp,ssh,3.666929,589,1801,SF,13,1273,13,2485,Malicious
1526847301.73121,CtPNjU37YbDVNa0rF8,192.168.2.5,34925,191.236.41.18,22,tcp,ssh,3.319884,589,2581,SF,14,1325,16,3421,Malicious
1547071267.10415,Ci0OnW39CKE1lB7VDi,192.168.1.194,33402,5.160.26.250,22,tcp,-,0.330572,1474,478,SF,8,1814,6,730,Malicious
1551385253.30013,CmTXT62QhR7QEnGfv8,192.168.1.200,49752,124.78.91.157,23,tcp,-,0.341547,0,0,REJ,2,120,2,80,Malicious
1526874970.21936,CLlS01hxHYc5ikqG6,192.168.2.5,51300,203.137.182.59,22,tcp,ssh,4.019596,589,2603,SF,14,1325,14,3339,Malicious
1526774523.84492,CoObH14kokVUKPRSTf,192.168.2.5,58451,31.168.214.125,22,tcp,ssh,1.990804,589,1945,SF,13,1273,13,2633,Malicious
1551388962.68741,Cxsui33igDGY7YPLH9,192.168.1.200,45386,60.132.110.105,23,tcp,-,3.370833,0,0,REJ,6,360,2,80,Malicious
1551385972.89882,CGcmyQ3q4Vtr5CUos3,192.168.1.200,41456,60.73.77.199,23,tcp,-,0.278603,0,0,REJ,2,120,2,80,Malicious
1526846490.35026,CCOlkiqkdC3kJsvNe,192.168.2.5,55337,191.239.60.163,22,tcp,ssh,5.120615,589,2574,SF,19,1702,16,3438,Malicious
1551407663.9114,ChrbWXbYqTIJHLs43,192.168.1.200,44306,179.92.191.113,23,tcp,-,2.499586,0,0,REJ,4,240,2,80,Malicious
1526852392.63978,CuD7veM7AySABlFUf,192.168.2.5,53151,51.15.137.6,22,tcp,ssh,2.442987,589,2603,SF,14,1325,16,3443,Malicious
1551393684.14124,CEoSqm26D0x49iLPk,192.168.1.200,48706,179.231.161.234,23,tcp,-,2.161777,0,0,REJ,4,240,2,104,Malicious
1526801156.83165,C5LnN81DetO2aVE3pe,192.168.2.5,49145,144.76.20.146,22,tcp,ssh,3.05154,589,1769,SF,16,1265,15,2373,Malicious
