ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label,detailed-label
1551396210.582275,Cs7tvc9jUnL6BHiJg,192.168.1.200,37182,160.105.104.92,23,tcp,-,0.109690,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1551398366.865250,Cn7jrP2lbqsQ35twGa,192.168.1.200,43132,191.161.210.96,23,tcp,-,3.375080,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1526852387.292685,CWlxwl2aBE8geFoZ2j,192.168.2.5,35041,51.144.1.7,22,tcp,ssh,2.867733,589,2583,SF,-,-,0,ShAdDaFf,14,1325,16,3423,(empty),Malicious,Attack
1526802464.834519,CD9Ych496g37HY5Yh7,192.168.2.5,54717,144.76.225.231,22,tcp,ssh,2.617410,589,1769,SF,-,-,0,ShAdDaFf,13,1273,15,2557,(empty),Malicious,Attack
1526853799.086336,CLb1tH3MzrkzoZnIz6,192.168.2.5,44243,51.15.2.81,22,tcp,ssh,2.807429,589,2600,SF,-,-,0,ShAdDaFf,16,1429,15,3388,(empty),Malicious,Attack
1551383405.582424,C4CseDcO35UFQ6cea,192.168.1.200,42010,38.106.113.59,23,tcp,-,3.267144,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1551383359.908160,Cl8dBE3qvWegbzbYaf,192.168.1.200,41372,113.206.152.205,23,tcp,-,0.358798,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526875906.942821,CNcBRD2NbGqYmnSWd2,192.168.2.5,56262,203.44.30.106,22,tcp,ssh,5.011020,589,1250,SF,-,-,0,ShAdDaFf,13,1273,14,1986,(empty),Malicious,Attack
1551384375.243477,CXD3op3n4tMk3nOoh6,192.168.1.200,41536,220.135.234.235,23,tcp,-,3.414329,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1547088218.284635,CfabBG3xtr0qijhKlj,192.168.1.194,46600,35.194.50.200,22,tcp,ssh,1.164088,1642,1627,SF,-,-,0,ShADadFf,15,2430,11,2207,-,Malicious,Attack
1551387384.184647,CV5zmh31k9fR5uEua9,192.168.1.200,60908,223.215.191.154,23,tcp,-,0.347298,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1551383188.782862,CEUoSn3ILA74IePNWk,192.168.1.200,53380,105.147.110.85,23,tcp,-,1.589087,0,0,REJ,-,-,0,Sr,4,240,2,80,-,Malicious,Attack
1547073006.764220,CFZb9pGr20iI1bEJ,192.168.1.194,47362,138.99.38.100,22,tcp,ssh,4.023703,1726,1529,SF,-,-,0,ShADdaFf,16,2566,15,2317,-,Malicious,Attack
1551408592.540787,Ce4VUA4eV0HiOI0kTf,192.168.1.200,56344,167.93.71.156,23,tcp,-,0.275099,0,0,RSTR,-,-,0,ShwAr,4,200,4,168,-,Malicious,Attack
1526854371.885775,C74Twc1XhBNOyJ9Ef3,192.168.2.5,38415,51.254.123.104,22,tcp,ssh,3.618652,589,2603,SF,-,-,0,ShAdDaFf,16,1429,16,3443,(empty),Malicious,Attack
1526788622.414431,CeOMcf1GXOoTm1B8qe,192.168.2.5,39499,141.2.246.156,22,tcp,ssh,119.919789,589,2583,SF,-,-,0,ShAdDaFf,34,2889,24,4451,(empty),Malicious,Attack
1551381792.285148,CR6pKW36xcogtgcUe8,192.168.1.200,37958,104.149.54.68,23,tcp,-,0.163662,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526845339.987952,CWsv3s3PNeuLK3tCg3,192.168.2.5,50008,191.168.7.36,22,tcp,ssh,3.635650,589,1000,SF,-,-,0,ShAdDaFf,15,1209,19,1764,(empty),Malicious,Attack
1547076205.105048,CUqvxu2Hk8tOVmZPP2,192.168.1.194,55562,5.189.182.31,22,tcp,ssh,2.918071,1790,1877,SF,-,-,0,ShADadFf,15,2578,14,2613,-,Malicious,Attack
1526854476.997084,C4oa2r48DBJBWP4Nwj,192.168.2.5,38565,51.254.123.104,22,tcp,ssh,2.646152,589,2603,SF,-,-,0,ShAdDaFf,16,1429,16,3443,(empty),Malicious,Attack
1526832873.343907,CCL9wMJlHloF44R56,192.168.2.5,53456,144.48.6.29,22,tcp,ssh,5.758297,589,1745,SF,-,-,0,ShAdDaFf,15,1377,15,2533,(empty),Malicious,Attack
1526811167.100085,CO92oEDDciPEHcgA8,192.168.2.5,58268,182.132.240.242,22,tcp,ssh,5.127102,589,887,SF,-,-,0,ShAdDaFfRR,16,1405,16,1727,(empty),Malicious,Attack
1526809347.292016,CuiN764bUTojJqhOO4,192.168.2.5,34515,182.75.45.134,22,tcp,ssh,5.383103,589,1162,SF,-,-,0,ShAdDaFf,15,1377,17,2054,(empty),Malicious,Attack
1526882434.230816,Crsobc2gw8F9dNhCbj,192.168.2.5,57184,137.74.114.140,22,tcp,ssh,6.196404,589,1801,SF,-,-,0,ShAdDaFf,17,1489,15,2597,(empty),Malicious,Attack
1526802367.394476,CYjFJu2I3hLWBaoeh2,192.168.2.5,51037,144.217.110.36,22,tcp,ssh,3.229010,589,2241,SF,-,-,0,ShAdDaFf,13,1273,15,3029,(empty),Malicious,Attack
1526867885.081451,CnkRZ83nhKfB67kVBg,192.168.2.5,38758,204.44.75.64,22,tcp,ssh,4.112203,589,2225,SF,-,-,0,ShAdDaFf,15,1377,15,3013,(empty),Malicious,Attack
1526758569.249741,COFlYr157IBCHeFnL9,192.168.2.5,50066,121.40.23.43,22,tcp,ssh,4.081287,589,1801,SF,-,-,0,ShAdDaFf,13,1273,15,2589,(empty),Malicious,Attack
1526811076.919818,Cc3rzj1k3UVPV1Bdc,192.168.2.5,60476,182.254.242.24,22,tcp,ssh,2.774223,589,1801,SF,-,-,0,ShAdDaFf,13,1273,13,2485,(empty),Malicious,Attack
1526765623.305467,CavyAl2MrImCFl4LVk,192.168.2.5,41190,69.131.140.8,22,tcp,ssh,3.550300,589,1024,SF,-,-,0,ShAdDaFf,15,1377,16,1864,(empty),Malicious,Attack
1526811092.488503,CsOGn14iX0YoJn1ZD1,192.168.2.5,60501,182.254.242.24,22,tcp,ssh,4.898956,589,1801,SF,-,-,0,ShAdDaFf,14,1377,14,2549,(empty),Malicious,Attack
1551400651.969761,ChTGBn1ryrVrHFClq4,192.168.1.200,46460,105.149.214.91,23,tcp,-,3.450035,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1551389616.478143,CrbBqU2DA6ZP6tVGH7,192.168.1.200,35490,60.10.145.9,23,tcp,-,1.393698,0,0,REJ,-,-,0,Sr,4,240,2,80,-,Malicious,Attack
1526772525.430733,CJR5a2alctPOU8DRd,192.168.2.5,53527,31.145.9.194,22,tcp,ssh,2.998324,537,1135,SF,-,-,0,ShAdDafF,13,1093,16,1779,(empty),Malicious,Attack
1551401278.328822,CJ4xnn15aGmvOLc8ja,192.168.1.200,47656,115.128.153.180,23,tcp,-,4.697087,0,0,RSTR,-,-,0,ShAr,6,320,4,168,-,Malicious,Attack
1526846957.659315,CqoZ7i3427cgFkoWTl,192.168.2.5,52009,191.102.136.68,22,tcp,ssh,3.167277,589,2241,SF,-,-,0,ShAdDaFf,14,1325,16,3081,(empty),Malicious,Attack
1526851621.997194,C0WwZu4PDp0JMNPLRl,192.168.2.5,35100,51.254.203.244,22,tcp,ssh,1.998973,589,2599,SF,-,-,0,ShAdDaFf,14,1325,17,3491,(empty),Malicious,Attack
1526873129.586959,CUvWlC2ndBs5PKMa1l,192.168.2.5,49317,203.242.197.223,22,tcp,-,7.167539,589,2241,SF,-,-,0,SahAdDFf,16,1437,17,3121,(empty),Malicious,Attack
1551409885.798426,CYBKwD4EmHtNgolfFi,192.168.1.200,49316,211.186.221.212,23,tcp,-,0.253359,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526873824.784803,Ci8eVI3O69MG0soE4f,192.168.2.5,39887,203.30.229.16,22,tcp,ssh,5.953959,589,1413,SF,-,-,0,ShAdDaFf,14,1377,12,2057,(empty),Malicious,Attack
1526881865.879469,CykXgT2yv5a1RPd265,192.168.2.5,54970,137.74.205.120,22,tcp,ssh,4.782093,589,1817,SF,-,-,0,ShAdDaFf,15,1393,12,2449,(empty),Malicious,Attack
1526802720.002929,CIKFlg4hm8S3VaBng1,192.168.2.5,44189,144.22.77.58,22,tcp,ssh,2.990708,589,1801,SF,-,-,0,ShAdDaFf,15,1377,13,2485,(empty),Malicious,Attack
1526882850.362452,CsYOMO22mHHYCJnjIi,192.168.2.5,47894,137.175.44.42,22,tcp,ssh,4.062032,589,1801,SF,-,-,0,ShAdDaFf,15,1377,16,2641,(empty),Malicious,Attack
1551385107.766585,CwDvLyTdWF6Y8yMaf,192.168.1.200,58450,175.236.155.190,23,tcp,-,3.434088,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1526802255.423720,CZN5Hb3rMRK77j9Rol,192.168.2.5,50883,144.217.110.36,22,tcp,ssh,3.480950,589,2241,SF,-,-,0,ShAdDaFf,13,1273,16,3081,(empty),Malicious,Attack
1551398916.196385,CN0SmFQkQX96AER5,192.168.1.200,44890,146.193.89.210,23,tcp,-,1.078392,0,0,REJ,-,-,0,Sr,4,240,2,80,-,Malicious,Attack
1526811038.803564,CdvwQg2zA3JAc0SiDh,192.168.2.5,60413,182.254.242.24,22,tcp,ssh,3.081836,589,1801,SF,-,-,0,ShAdDaFf,13,1273,13,2485,(empty),Malicious,Attack
1551389945.849865,C9aAqi4Q6Zbfyezpzf,192.168.1.200,40260,181.188.156.83,23,tcp,-,0.228873,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1551395390.887058,CS4mdXdJ9M6OuQOtf,192.168.1.200,45854,81.211.95.189,23,tcp,-,1.115869,0,0,REJ,-,-,0,Sr,4,240,2,80,-,Malicious,Attack
1526867020.362008,CBocTY1hG7bWbDrBR,192.168.2.5,38216,204.188.253.197,22,tcp,ssh,4.329751,589,1801,SF,-,-,0,ShAdDaFf,13,1273,15,2589,(empty),Malicious,Attack
1526809533.072245,CqpZqthWcrHZPktz7,192.168.2.5,36239,182.72.70.168,22,tcp,ssh,15.457728,589,1745,SF,-,-,0,ShAdDaFRfR,18,1329,17,2437,(empty),Malicious,Attack
1526758628.336975,CZxDY24CDk5e6Uoo7k,192.168.2.5,40684,121.43.172.143,22,tcp,ssh,4.344962,589,2241,SF,-,-,0,ShAdDaFf,15,1377,15,3029,(empty),Malicious,Attack
1551406003.783311,CHiDE21ZgBzUT65w47,192.168.1.200,59418,175.241.166.206,23,tcp,-,0.294612,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526846749.135080,CU8eeo293EkJtu40nc,192.168.2.5,56600,191.190.223.130,22,tcp,ssh,4.606213,589,2940,SF,-,-,0,ShAdDaFf,16,1429,17,3832,(empty),Malicious,Attack
1526810146.070908,C2u9WV1vwU0NAOKRT9,192.168.2.5,60839,182.61.142.247,22,tcp,ssh,4.302747,589,2603,SF,-,-,0,ShAdDaFf,14,1325,16,3443,(empty),Malicious,Attack
1526801141.400552,CLIpEP2URhFV4ikWV3,192.168.2.5,49122,144.76.20.146,22,tcp,ssh,3.077320,589,1769,SF,-,-,0,ShAdDaFf,13,1129,15,2373,(empty),Malicious,Attack
1526774568.157078,CnaAigbQCjuS1KLRc,192.168.2.5,58516,31.168.214.125,22,tcp,ssh,2.875496,589,1945,SF,-,-,0,ShAdDaFf,15,1377,12,2581,(empty),Malicious,Attack
1526809163.504408,CbhCSI2wlB4iDGdOOh,192.168.2.5,34275,182.75.45.134,22,tcp,ssh,3.990179,589,1094,SF,-,-,0,ShAdDaFf,15,1377,16,1934,(empty),Malicious,Attack
1526758560.845455,Cz7Snu4HDVqKy6e1Lg,192.168.2.5,50053,121.40.23.43,22,tcp,ssh,4.292091,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack
1526867669.883891,CwYBgV3ZS2T9l6LDs8,192.168.2.5,47765,204.85.2.160,22,tcp,-,8.018256,589,2603,SF,-,-,0,SahAdDFf,18,1549,18,3523,(empty),Malicious,Attack
1526846843.700096,CwUkqO2so02Q6uq299,192.168.2.5,51836,191.102.136.68,22,tcp,ssh,4.336180,589,2241,SF,-,-,0,ShAdDaFf,16,1429,16,3081,(empty),Malicious,Attack
1526801106.667639,C2aNa71Ipxa4uD9Qf5,192.168.2.5,49072,144.76.20.146,22,tcp,ssh,3.337145,589,1769,SF,-,-,0,ShAdDaFf,13,1129,15,2373,(empty),Malicious,Attack
1526765118.067113,CAayH31MDEi7uOdVIb,192.168.2.5,55790,69.163.155.173,22,tcp,ssh,3.471720,589,2600,SF,-,-,0,ShAdDaFf,16,1249,16,3252,(empty),Malicious,Attack
1526810643.190409,Cq6Q8a46UdIyRQbNXk,192.168.2.5,51614,182.48.220.1,22,tcp,ssh,4.212640,589,1048,SF,-,-,0,ShAdDaFf,15,1209,13,1572,(empty),Malicious,Attack
1526804041.266989,CrLLXt3wdkS6stAcKa,192.168.2.5,53641,144.76.243.178,22,tcp,ssh,1.619358,589,2209,SF,-,-,0,ShAdDaFf,15,1377,15,2997,(empty),Malicious,Attack
1547073042.686718,CF4plw4O6VcnuCVVf7,192.168.1.194,56454,47.95.254.86,22,tcp,ssh,5.186541,1790,2155,SF,-,-,0,ShADadFf,16,2630,15,2943,-,Malicious,Attack
1526765746.722440,CB9Mj54EITKo15nH1k,192.168.2.5,58541,69.168.53.102,22,tcp,ssh,2.095464,589,1985,SF,-,-,0,ShAdDaFf,13,1273,13,2669,(empty),Malicious,Attack
1526760226.172047,CVK3hE40jEFULeEoC4,192.168.2.5,42876,121.201.38.22,22,tcp,ssh,5.244871,589,1801,SF,-,-,0,ShAdDaFf,13,1273,16,2641,(empty),Malicious,Attack
1526803186.644501,CHU2UD6Jc4KtLwu48,192.168.2.5,51669,144.202.50.228,22,tcp,ssh,3.831725,589,1801,SF,-,-,0,ShAdDaFf,14,1469,15,2601,(empty),Malicious,Attack
1551393404.015927,CPAODi1Q7c7n42Eqa7,192.168.1.200,52240,140.146.150.124,23,tcp,-,0.136429,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526883421.280270,C7S94O1RFHTG7VI3Ch,192.168.2.5,42765,137.74.205.82,22,tcp,ssh,3.678873,589,1891,SF,-,-,0,ShAdDaFf,15,1377,15,2679,(empty),Malicious,Attack
1547086131.788420,Cl4Xiu3PNTk1RuVV75,192.168.1.194,40474,39.105.122.209,22,tcp,ssh,5.306457,1790,1877,SF,-,-,0,ShADadFf,15,2578,14,2613,-,Malicious,Attack
1526824998.613312,Cc3hUO1X0ZLV6MbB7a,192.168.2.5,54614,196.196.115.15,22,tcp,ssh,2.836116,589,1801,SF,-,-,0,ShAdDaFf,13,1273,16,2641,(empty),Malicious,Attack
1547088880.404076,CV3koO1cMUCI1hpVl2,192.168.1.194,44666,13.78.41.52,22,tcp,-,4.542667,1726,1721,SF,-,-,1432,ShADadCFf,14,1030,13,2405,-,Malicious,Attack
1526873154.838331,CLwr2w1ZP3u49SrY38,192.168.2.5,49348,203.242.197.223,22,tcp,ssh,6.175501,589,2241,SF,-,-,0,ShAdDaFf,15,1377,16,3081,(empty),Malicious,Attack
1526810436.177605,C8Vpnc30ITizYxhqjj,192.168.2.5,58891,182.54.195.83,22,tcp,ssh,6.397187,605,1123,SF,-,-,0,ShAdDaFf,14,1341,17,2015,(empty),Malicious,Attack
1551394325.357034,CQFcBt1bhWQLgciiOe,192.168.1.200,60770,109.91.116.129,23,tcp,-,0.020993,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526867843.188970,CG6CtqKsH2Y84uOaj,192.168.2.5,48029,204.85.2.160,22,tcp,ssh,3.420801,589,2603,SF,-,-,0,ShAdDaFf,14,1325,16,3443,(empty),Malicious,Attack
1526802300.757023,Ct4gmH3tGiGLf7Y0Wh,192.168.2.5,50945,144.217.110.36,22,tcp,ssh,4.426996,589,2241,SF,-,-,0,ShAdDaFf,13,1273,15,3029,(empty),Malicious,Attack
1526811149.669373,CaDfH71MZK5x1tb42a,192.168.2.5,60593,182.254.242.24,22,tcp,ssh,4.200058,589,1801,SF,-,-,0,ShAdDaFf,15,1377,13,2485,(empty),Malicious,Attack
1547066470.915851,CRHJqp6FBuoWDlKI4,192.168.1.194,40926,45.32.67.216,22,tcp,ssh,5.517337,1726,2155,SF,-,-,0,ShADadFf,16,2566,16,2995,-,Malicious,Attack
1551382262.659438,Cvn9dr3OFINvznMOh,192.168.1.200,57462,41.164.149.40,23,tcp,-,1.274275,0,0,REJ,-,-,0,Sr,4,240,2,80,-,Malicious,Attack
1526875852.886301,Ck6c6B2JpKYXWVVaNj,192.168.2.5,56195,203.44.30.106,22,tcp,ssh,6.333662,589,1250,SF,-,-,0,ShAdDaFf,16,1573,14,1998,(empty),Malicious,Attack
1551390685.252753,CqQ7mK3dbGFwxgA5W3,192.168.1.200,59212,192.185.181.153,23,tcp,-,3.227915,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1526809951.513715,CqqKZY3seeVFZdeEXg,192.168.2.5,60573,182.61.142.247,22,tcp,ssh,5.838653,589,2603,SF,-,-,0,ShAdDaFf,16,1429,16,3443,(empty),Malicious,Attack
1526873673.552626,CKGUAW37pYAN6kcvPh,192.168.2.5,39686,203.30.229.16,22,tcp,ssh,4.361255,589,1421,SF,-,-,0,ShAdDaFf,13,1273,11,2001,(empty),Malicious,Attack
1526808318.497579,CLX7x6jw64XfhvqT4,192.168.2.5,35800,182.140.141.229,22,tcp,ssh,5.566930,589,2603,SF,-,-,0,ShAdDaFf,14,1325,16,3455,(empty),Malicious,Attack
1526774663.883507,Cy3QS62i5xZE4ESuSh,192.168.2.5,58655,31.168.214.125,22,tcp,ssh,2.997739,589,1945,SF,-,-,0,ShAdDaFf,15,1377,13,2633,(empty),Malicious,Attack
1551410513.033791,CC2mkO1PZWBYr0USy8,192.168.1.200,33460,221.176.168.165,23,tcp,-,3.354841,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1551388351.592519,CHkFP14boIcVPVijck,192.168.1.200,51104,126.219.180.206,23,tcp,-,0.275348,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1551380350.984775,C76Bqz2Lk34bukAsFa,192.168.1.200,43664,128.163.111.168,23,tcp,-,0.129429,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1551401346.105252,CVtkgR2gzQ1H5I6tf2,192.168.1.200,55720,177.163.87.171,23,tcp,-,4.787031,0,0,REJ,-,-,0,Sr,2,120,2,104,-,Malicious,Attack
1551398039.780716,CobNAs478nyRAkAcY,192.168.1.200,54282,188.238.232.161,23,tcp,-,0.041481,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1551391374.661997,CHKjql3M5hhbr95Vlk,192.168.1.200,46686,105.145.79.168,23,tcp,-,0.135918,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1551398880.718626,CYbJfj1EmyRzI4GtWd,192.168.1.200,45852,93.102.182.203,23,tcp,-,1.143598,0,0,REJ,-,-,0,Sr,4,240,2,104,-,Malicious,Attack
1526817900.158388,CblylK1n9yBoIpmQ67,192.168.2.5,44591,148.251.4.51,22,tcp,ssh,0.460551,589,1365,SF,-,-,0,ShAdDaFf,15,1377,11,1945,(empty),Malicious,Attack
1526772490.272995,CjfOoO2DyrkgMm3mXk,192.168.2.5,53448,31.145.9.194,22,tcp,ssh,3.578679,589,1047,SF,-,-,0,ShAdDaFf,16,1249,17,1731,(empty),Malicious,Attack
1526830297.538836,CLyQdx3XBKB83UBKeb,192.168.2.5,47275,144.217.86.0,22,tcp,ssh,4.901578,589,2600,SF,-,-,0,ShAdDaFf,15,1385,15,3388,(empty),Malicious,Attack
1547090481.961107,CVN0tLjmFecUktXgk,192.168.1.194,44198,76.8.226.223,22,tcp,ssh,4.223333,1842,1434,SF,-,-,0,ShADadFf,12,2474,13,2118,-,Malicious,Attack
1547076060.415210,ChrC0S2AvJ15nzYDub,192.168.1.194,41968,68.169.37.5,22,tcp,ssh,4.947123,2146,2109,SF,-,-,0,ShADadFf,16,2986,15,2897,-,Malicious,Attack
1547068719.988485,CKcStk3YbYUx31fpE1,192.168.1.194,44818,206.189.114.1,22,tcp,ssh,2.990293,1790,1529,SF,-,-,0,ShADadFf,15,2578,14,2265,-,Malicious,Attack
1526829927.133785,CziLNd4goqs4ySk7uh,192.168.2.5,53858,144.76.156.49,22,tcp,ssh,3.668304,589,2590,SF,-,-,0,ShAdDaFf,14,1325,16,3430,(empty),Malicious,Attack
1526801168.150362,CpDL2t4WYhtRazbWQi,192.168.2.5,49165,144.76.20.146,22,tcp,ssh,2.943428,589,1769,SF,-,-,0,ShAdDaFf,13,1129,15,2373,(empty),Malicious,Attack
1551404112.226689,COin0GMsCett1UjQd,192.168.1.200,45140,114.158.134.109,23,tcp,-,3.456312,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1526810549.596405,C1QV6W3i17PSD56Ead,192.168.2.5,51456,182.48.220.1,22,tcp,ssh,3.977855,589,1048,SF,-,-,0,ShAdDaFf,13,1129,13,1572,(empty),Malicious,Attack
1551393608.357353,CnE3dm2UuvHsjYr5ad,192.168.1.200,43146,126.145.151.72,23,tcp,-,1.305514,0,0,REJ,-,-,0,Sr,4,240,2,80,-,Malicious,Attack
1526760142.918284,CDDtqTdHi6pj33Mbj,192.168.2.5,42770,121.201.38.22,22,tcp,ssh,4.192379,589,1801,SF,-,-,0,ShAdDaFf,15,1377,16,2641,(empty),Malicious,Attack
1526809236.649409,CbgbtslyBlXARfBx4,192.168.2.5,34371,182.75.45.134,22,tcp,ssh,4.409460,589,1094,SF,-,-,0,ShAdDaFf,14,1325,16,1934,(empty),Malicious,Attack
1526852155.764214,CJRInvvz7jxifdIZj,192.168.2.5,34346,51.254.57.165,22,tcp,ssh,2.184618,589,1801,SF,-,-,0,ShAdDaFf,13,1273,15,2589,(empty),Malicious,Attack
1526854491.870177,C2H3VrcNySzSrItk2,192.168.2.5,38587,51.254.123.104,22,tcp,ssh,3.477406,589,2603,SF,-,-,0,ShAdDaFf,16,1429,16,3443,(empty),Malicious,Attack
1551387250.588969,CRKcyE1xmjLlkN3hS5,192.168.1.200,49742,95.163.129.65,23,tcp,-,0.052959,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526759541.738036,CQP6NFhvW0yvpQG98,192.168.2.5,43900,121.232.125.149,22,tcp,ssh,5.015108,605,1801,SF,-,-,0,ShAdDaFf,15,1393,15,2589,(empty),Malicious,Attack
1526772317.744948,CtniLF30ucPVi7ZVTd,192.168.2.5,49034,31.3.184.139,22,tcp,ssh,3.666599,589,1348,SF,-,-,0,ShAdDaFf,14,1325,17,2240,(empty),Malicious,Attack
1551383708.885761,CjkSHL1Sb4nEFau0lb,192.168.1.200,60574,153.134.245.112,23,tcp,-,0.287341,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526808162.683467,CNZ4yLrnJ52JmTcue,192.168.2.5,35574,182.140.141.229,22,tcp,ssh,8.386274,589,2603,SF,-,-,0,ShAdDaFf,15,1385,16,3443,(empty),Malicious,Attack
1551405469.078594,CtMrq345Xp3jFmnu34,192.168.1.200,60950,105.188.200.124,23,tcp,-,3.810596,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1526846764.457737,CLdadg4PhkjJmwV0j1,192.168.2.5,56624,191.190.223.130,22,tcp,ssh,6.771262,589,2940,SF,-,-,0,ShAdDaFf,15,1385,17,3832,(empty),Malicious,Attack
1547068865.201438,CbtQLv1gxCRF5pZF98,192.168.1.194,53370,13.124.115.225,22,tcp,ssh,2.798404,1642,1753,SF,-,-,0,ShADadFf,14,2378,12,2385,-,Malicious,Attack
1551398480.020183,Cmlv4q45KSqUXJrq1j,192.168.1.200,50062,208.180.214.221,23,tcp,-,0.143933,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1551386079.704277,CNYLUs4cJ8XY4kVuEh,192.168.1.200,60722,188.170.119.109,23,tcp,-,0.075944,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526809189.041874,CRsx1o6fchFZXTkIe,192.168.2.5,34308,182.75.45.134,22,tcp,ssh,5.956120,589,1094,SF,-,-,0,ShAdDaFf,17,1577,17,2054,(empty),Malicious,Attack
1551396883.817173,CSQiWH38EDGAfWyW,192.168.1.200,45518,123.116.48.124,23,tcp,-,0.342579,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1551388110.553804,C7ELrI23oAH3HFvIn3,192.168.1.200,49376,173.235.157.151,23,tcp,-,3.308860,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1526802963.790804,C3PafX1iY5cOZlcRYh,192.168.2.5,51373,144.202.50.228,22,tcp,ssh,4.088265,589,1801,SF,-,-,0,ShAdDaFf,13,1273,15,2589,(empty),Malicious,Attack
1526758601.165729,CCFb4421DTb7BBrItl,192.168.2.5,34981,121.41.11.135,22,tcp,ssh,4.007307,589,1801,SF,-,-,0,ShAdDaFf,13,1273,15,2589,(empty),Malicious,Attack
1526879850.771910,ClogIg2li7cUHqImih,192.168.2.5,33087,137.118.99.28,22,tcp,ssh,3.971859,589,887,SF,-,-,0,ShAdDaFfRR,14,1301,14,1623,(empty),Malicious,Attack
1526772469.331837,Cwe7jKWqZnLce3w5i,192.168.2.5,50747,31.217.212.25,22,tcp,ssh,1.990274,589,1348,SF,-,-,0,ShAdDaFf,14,1325,16,2200,(empty),Malicious,Attack
1551389761.142664,CS83Ac4gihuXGZugJ2,192.168.1.200,48048,168.81.36.63,23,tcp,-,0.124175,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526832244.650256,CGeXIG2AiqTbx04TZ1,192.168.2.5,49570,144.217.59.75,22,tcp,ssh,4.152453,589,1801,SF,-,-,0,ShAdDaFf,13,1273,15,2589,(empty),Malicious,Attack
1526810384.891356,C4pJxf2UqKjyPpVxQ4,192.168.2.5,36105,182.253.179.62,22,tcp,ssh,6.682197,589,2599,SF,-,-,0,ShAdDaFf,17,1489,16,3439,(empty),Malicious,Attack
1526802329.588076,Cc8PPp11lE7qFeLTrk,192.168.2.5,50984,144.217.110.36,22,tcp,ssh,3.046579,589,2241,SF,-,-,0,ShAdDaFf,13,1273,15,3029,(empty),Malicious,Attack
1526773227.780680,Ctwsad27BcSjDM3Lz9,192.168.2.5,53654,31.27.187.239,22,tcp,ssh,2.046186,589,1601,SF,-,-,0,ShAdDaFf,16,1497,14,2349,(empty),Malicious,Attack
1551386814.541937,CaAxkb2HsEX75hYTh4,192.168.1.200,54406,134.130.120.162,23,tcp,-,0.019477,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1551380193.818050,CV9hkx3flsMdEH08h7,192.168.1.200,56662,139.130.128.112,23,tcp,-,0.404028,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1551380007.289123,CVxcTX1XICdqC4mTOi,192.168.1.200,36588,121.100.96.205,23,tcp,-,0.268103,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526816397.658127,CulaY43k9co9FlCzL4,192.168.2.5,50354,148.251.35.54,22,tcp,ssh,0.813248,589,1301,SF,-,-,0,ShAdDaFf,15,1377,15,2089,(empty),Malicious,Attack
