id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,detailed-label
12.0,29360,5635.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
17.0,17576,31414.0,8081,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
17.0,18344,27084.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,17832,9457.0,37215,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
17.0,17832,26666.0,37215,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
17.0,18344,25943.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
8.0,46139,21500.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18344,8544.0,52869,1,0,4e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,18344,27809.0,52869,1,0,1e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
16.0,5526,23363.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
12.0,49405,14044.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18344,25743.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,17832,26327.0,37215,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
10.0,37706,34912.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
17.0,18344,29955.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
10.0,43330,5300.0,23,1,0,3.115216,0,0,0,99,99,0,7.0,3,180,0,0,1.0,0
12.0,54836,30355.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
12.0,10914,3090.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
16.0,5526,33025.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
17.0,18344,7124.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
11.0,38370,28574.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
11.0,38114,1003.0,8081,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18344,29052.0,52869,1,0,1e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,41161,1472.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
17.0,57970,5207.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,14
8.0,37186,35442.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
12.0,22568,30665.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
12.0,54836,35854.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
12.0,10803,36885.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
8.0,36955,4816.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
9.0,26862,11392.0,62336,1,0,99.0,99,99,12,99,99,0,1.0,0,0,0,0,1.0,10
17.0,18344,28172.0,52869,1,0,4e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,18344,6339.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
11.0,63420,25008.0,23,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
12.0,12986,9375.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,10914,13812.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
8.0,38634,4317.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
10.0,42584,31653.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
17.0,41283,21575.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,14
12.0,13486,15560.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
8.0,50689,3453.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
11.0,38370,29596.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
17.0,18344,17630.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,10914,11449.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,36097,20893.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
8.0,53594,29276.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
11.0,38370,18545.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
11.0,38114,14651.0,8081,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18344,27267.0,52869,1,0,4e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
11.0,38370,18550.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,37615,28374.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
9.0,7449,11392.0,62336,1,0,99.0,99,99,12,99,99,0,1.0,0,0,0,0,1.0,10
10.0,35322,33550.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
7.0,30535,23178.0,8081,1,0,4e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
11.0,63420,25350.0,23,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
12.0,32239,13905.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18344,26739.0,52869,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,18344,8601.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,41161,4730.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
17.0,17832,9281.0,37215,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
12.0,36097,31741.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
17.0,18344,17728.0,52869,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
8.0,36348,2641.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
16.0,5526,1115.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
11.0,38370,10392.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,25542,35319.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,10914,2150.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
8.0,42494,34467.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18344,18743.0,52869,1,0,4e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,18344,6504.0,52869,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,17576,12140.0,8081,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
11.0,38370,6139.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
17.0,17832,29745.0,37215,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
12.0,36097,36313.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
17.0,18344,6615.0,52869,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,18344,6924.0,52869,1,0,1e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
11.0,44002,19127.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
12.0,37615,9299.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,13486,1201.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
17.0,18344,6301.0,52869,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,18344,28939.0,52869,1,0,1e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,1220,35995.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18344,16357.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,18344,26414.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,25542,31438.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
11.0,38370,29494.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
11.0,43746,22221.0,80,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
12.0,51220,30568.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
16.0,5526,23984.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
9.0,18803,11392.0,62336,1,0,99.0,99,99,12,99,99,0,1.0,0,0,0,0,1.0,10
17.0,17832,29729.0,37215,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
8.0,35763,31990.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18344,6670.0,52869,1,0,3e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
8.0,45494,12666.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18344,17202.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,17576,35309.0,8081,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
12.0,22568,30550.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
12.0,36922,21929.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
17.0,18344,17480.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,18344,18582.0,52869,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,10914,24858.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
8.0,41299,15128.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,17832,6142.0,37215,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
17.0,18344,10216.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,50708,12569.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
10.0,57356,36233.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
11.0,38370,16644.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
17.0,18344,18463.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,18344,18479.0,52869,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
10.0,52664,21075.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
12.0,24104,24023.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
17.0,17832,26689.0,37215,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
8.0,46160,23579.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18088,680.0,80,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
10.0,39090,2920.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
11.0,38114,11984.0,8081,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
12.0,10803,12818.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
10.0,35252,21169.0,23,1,0,1.047664,0,0,0,99,99,0,7.0,2,120,0,0,1.0,0
12.0,52989,1753.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
11.0,43746,12958.0,80,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
10.0,59918,24976.0,23,1,0,3.138969,0,0,0,99,99,0,7.0,3,180,0,0,1.0,0
17.0,18088,22047.0,80,1,0,1e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
10.0,45404,10947.0,23,1,0,3.133246,0,0,0,99,99,0,7.0,3,180,0,0,1.0,0
10.0,26439,31930.0,992,1,0,99.0,99,99,8,99,99,0,5.0,1,40,0,0,1.0,10
17.0,18344,8681.0,52869,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,17832,29827.0,37215,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
17.0,17832,27625.0,37215,1,0,1.1e-05,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
10.0,46702,5728.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
15.0,43763,23060.0,60273,2,0,99.0,99,99,0,99,99,0,2.0,1,40,0,0,0.0,0
9.0,32970,11392.0,62336,1,0,99.0,99,99,12,99,99,0,1.0,0,0,0,0,1.0,10
12.0,36097,11748.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,37871,2991.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,54580,14970.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,37871,32339.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
17.0,18344,27744.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,52989,3411.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
17.0,17832,6555.0,37215,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
10.0,2420,31930.0,992,1,0,4.264821,0,0,8,99,99,0,5.0,3,120,0,0,1.0,10
11.0,38114,1613.0,8081,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18344,6839.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,54580,2468.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
17.0,18344,10212.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,10803,6092.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,13486,2167.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
17.0,17832,26440.0,37215,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
12.0,32751,32249.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
17.0,17832,28315.0,37215,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
12.0,52458,23348.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
16.0,5526,7915.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
12.0,54324,15985.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
17.0,17576,6999.0,8081,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
12.0,14254,7880.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
17.0,18344,6779.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,48841,14255.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
10.0,60756,11807.0,23,1,0,3.128003,0,0,0,99,99,0,7.0,3,180,0,0,1.0,0
10.0,48004,34992.0,23,1,0,3.158734,0,0,0,99,99,0,7.0,3,180,0,0,1.0,0
17.0,18088,22881.0,80,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
17.0,18344,6141.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,50708,4290.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
10.0,35656,31930.0,992,1,0,99.0,99,99,8,99,99,0,5.0,1,40,0,0,1.0,10
17.0,18344,10596.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,18344,7714.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,49097,8840.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
11.0,63420,36939.0,23,1,0,6e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
12.0,13486,31521.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
17.0,18344,28931.0,52869,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,10803,3250.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
17.0,18344,17264.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,17576,67.0,8081,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
12.0,50708,35039.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
17.0,18344,16880.0,52869,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,24774,29069.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
17.0,18344,9048.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,18344,6259.0,52869,1,0,1e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,38962,8802.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
10.0,6403,21778.0,22,1,0,98.548484,24269529185,0,12,99,99,0,3.0,66,3300,0,0,1.0,10
12.0,55288,6030.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,41161,30127.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,11571,25836.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
17.0,17832,29115.0,37215,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
12.0,13486,24832.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
11.0,38370,29770.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
17.0,18344,10374.0,52869,1,0,1e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,18344,26143.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,18344,29500.0,52869,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
9.0,62154,11392.0,62336,1,0,99.0,99,99,12,99,99,0,1.0,0,0,0,0,1.0,10
10.0,22126,21778.0,80,1,0,99.0,99,99,8,99,99,0,5.0,1,40,0,0,1.0,10
12.0,54580,32313.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,30240,30744.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
16.0,5526,34941.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
12.0,36097,1414.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,52989,31409.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,50708,33544.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
8.0,52369,31859.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
15.0,43763,33364.0,28126,2,0,99.0,99,99,0,99,99,0,2.0,1,40,0,0,0.0,0
12.0,54324,26121.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,24104,32022.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
17.0,18344,26787.0,52869,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,17576,11305.0,8081,1,0,4e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
11.0,63420,347.0,23,1,0,0.000232,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
8.0,43223,33299.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
9.0,55541,11392.0,62336,1,0,99.0,99,99,12,99,99,0,1.0,0,0,0,0,1.0,10
16.0,5526,35998.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
12.0,48841,30924.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
12.0,55288,4635.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
10.0,49536,1635.0,23,1,0,3.099299,0,0,0,99,99,0,7.0,3,180,0,0,1.0,0
17.0,18344,19142.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
9.0,28526,11392.0,62336,1,0,99.0,99,99,12,99,99,0,1.0,0,0,0,0,1.0,10
11.0,38370,17951.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,36097,25213.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,25542,33611.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
16.0,5526,21765.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
12.0,28704,1133.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
8.0,47218,31961.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18344,27097.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
11.0,43746,21996.0,80,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18344,29801.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,18344,20399.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,38962,8825.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,24774,29019.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
17.0,18344,19580.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,17832,9185.0,37215,1,0,4e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
12.0,36097,24402.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
10.0,28079,31930.0,992,1,0,4.607098,0,0,8,99,99,0,5.0,6,240,0,0,1.0,10
10.0,50632,24170.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
16.0,5526,11455.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
12.0,31416,19947.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,11571,28623.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
17.0,17832,17849.0,37215,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
16.0,5526,11359.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
9.0,16130,11392.0,62336,1,0,99.0,99,99,12,99,99,0,1.0,0,0,0,0,1.0,10
8.0,40618,1323.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
12.0,51220,30676.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
12.0,52989,32733.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,50708,30044.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
17.0,18344,18609.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,29360,4442.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
17.0,18344,16983.0,52869,1,0,6e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,18344,16767.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
8.0,46613,36393.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18088,31489.0,80,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
11.0,38370,17584.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,50708,12988.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,13486,21471.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,36097,31784.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
16.0,5526,4229.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
17.0,18344,10673.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,55288,32577.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
11.0,44002,26348.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
8.0,49784,33005.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
12.0,37871,1780.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
9.0,18624,11392.0,62336,1,0,99.0,99,99,12,99,99,0,1.0,0,0,0,0,1.0,10
11.0,38370,7849.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
15.0,43763,35323.0,32832,2,0,99.0,99,99,0,99,99,0,2.0,1,40,0,0,0.0,0
11.0,43746,15744.0,80,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
11.0,63420,2903.0,23,1,0,3e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
10.0,50108,24341.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
8.0,37443,13624.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
12.0,36097,24593.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
10.0,17736,31930.0,992,1,0,4.801015,0,0,8,99,99,0,5.0,4,160,0,0,1.0,10
17.0,18344,26258.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
